KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
16.630350148677827,16.62876860499382,0.0,1.2323719263076782,0.00014554262161254884,17.86427582502365,7.816927057504654,346563.4999224701,156.25,1996,0.00734938383102417,2,fgmres_ml_richardson,13,3,1,RT,5120,40,Hybrid_SCPC,8.804307633638382,0.0,0.0,13122560,4435.127450558146
