KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
59.489052546024325,59.484407025575635,0.0,3.197523260116577,0.0004069685935974121,62.69100461602211,21.63366895318031,346563.4999224701,156.25,7985,0.022435486316680908,8,fgmres_gamg_gmres_smoother,29,3,1,BDFM,5120,40,Hybrid_SCPC,37.82779704928398,0.0,0.0,13777920,17742.731809973346
