KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
81.31099872589111,81.30311458110809,0.0,5.124740540981293,0.0006088972091674805,86.44220604896546,34.639486932754515,346563.4999224701,156.25,13974,0.03718242049217224,14,fgmres_ml_richardson,19,3,1,BDFM,5120,40,Hybrid_SCPC,46.62556416988373,0.0,0.0,13777920,31050.336169388545
