KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
110.02069362998009,110.01235572695732,0.0,5.778675407171249,0.0006611764430999756,115.80665326714515,38.92108836174011,346563.4999224701,156.25,15971,0.042939186096191406,16,fgmres_gamg_gmres_smoother_stronger,18,3,1,BDFM,5120,40,Hybrid_SCPC,71.04736444950103,0.0,0.0,13777920,35487.68562768745
