KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
21.38853462934494,21.386948639154433,0.0,3.8291234910488128,0.00043445825576782227,25.219552087783814,8.938999903202056,346563.4999224701,156.25,19963,0.007660192251205444,20,fgmres_gamg_gmres_smoother_stronger,18,3,0,RT,5120,40,Hybrid_SCPC,12.43986976146698,0.0,0.0,2790400,44357.940528803745
