KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
18.032965624332427,18.03117663860321,0.0,1.2828289330005647,0.00015090107917785643,19.317545819282532,8.650686663389205,346563.4999224701,156.25,1996,0.008822864294052124,2,fgmres_gamg_gmres_smoother_stronger,7,3,1,BDFM,5120,40,Hybrid_SCPC,9.371463304758072,0.0,0.0,13777920,4435.127450558146
