KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
96.35275006890296,96.34531273841858,0.0,5.132408845424652,0.0005963325500488281,101.49168395400048,34.59473032355309,346563.4999224701,156.25,13974,0.03778654932975769,14,fgmres_gamg_gmres_smoother_stronger,18,3,1,BDFM,5120,40,Hybrid_SCPC,61.71194317936897,0.0,0.0,13777920,31050.336169388545
