KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
82.72113150954246,82.7146194756031,0.0,4.48768321275711,0.0005225956439971924,87.21456524729729,30.27211816906929,346563.4999224701,156.25,11978,0.032817238569259645,12,fgmres_gamg_gmres_smoother_stronger,19,3,1,BDFM,5120,40,Hybrid_SCPC,52.40895427465439,0.0,0.0,13777920,26615.2087188304
