KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
91.99602511525154,91.98948792219161,0.0,5.059204226732254,0.0005836308002471924,97.06197357177734,31.362012284994126,346563.4999224701,156.25,13974,0.03147852420806885,14,fgmres_gamg_gmres_smoother_stronger,18,3,1,RT,5120,40,Hybrid_SCPC,60.595272397995,0.0,0.0,13122560,31050.336169388545
