KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
13.65495594739914,13.653990530967713,0.0,2.4307295978069305,0.0002848505973815918,16.08687360882759,5.706127423048019,346563.4999224701,156.25,11978,0.004608583450317383,12,fgmres_gamg_gmres_smoother,28,3,0,RT,5120,40,Hybrid_SCPC,7.942977470159531,0.0,0.0,2790400,26615.2087188304
