KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
66.06662455201149,66.06143706440926,0.0,3.7727695047855376,0.00045908093452453615,69.84447636008262,23.519500339031218,346563.4999224701,156.25,9981,0.02488723397254944,10,fgmres_gamg_gmres_smoother_stronger,18,3,1,RT,5120,40,Hybrid_SCPC,42.51648187637329,0.0,0.0,13122560,22177.85926053149
