KSPSolve,PCApply,PCSetUp,SNESFunctionEval,SNESJacobianEval,SNESSolve,back_sub,deltax,deltaz,dt,forward_elim,horizontal_courant,inner_solver_type,ksp_iters,mesh_degree,model_degree,model_family,num_cells,num_processes,outer_solver_type,sc_solve,scpc_init,scpc_update,total_dofs,vertical_courant
60.18249907493591,60.17653639912605,0.0,3.8416829824447634,0.000463402271270752,64.02918630838394,25.987195819616318,346563.4999224701,156.25,9981,0.02786281704902649,10,fgmres_ml_richardson,19,3,1,BDFM,5120,40,Hybrid_SCPC,34.16081189513206,0.0,0.0,13777920,22177.85926053149
